t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
566,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.921935711762628,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9328859060402684,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9537265983751325,2.0,2.0,0,0.0,2.0
567,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9220733427362482,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9330042313117066,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9538081805359662,2.0,2.0,0,0.0,2.0
568,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9222652128033767,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9331691874780161,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9539219134716849,0.0,0,0,0.0,0.0
569,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9223471539002108,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9332396345748419,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9539704848910752,4.0,4.0,0,0.0,4.0
570,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9225105189340813,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9333800841514727,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9540673211781207,1.0,1.0,0,0.0,1.0
571,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9226461323066153,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9334966748337417,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9541477073853692,2.0,2.0,0,0.0,2.0
572,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9227272727272727,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9335664335664335,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9541958041958042,4.0,4.0,0,0.0,4.0
573,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9228890439637125,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.933705512909979,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9542916957431961,1.0,1.0,0,0.0,1.0
574,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9227557411273486,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9335421016005567,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.954070981210856,-1.0,0,0.0,0.0,0.0
575,|,4.0,[0],4.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,4.0,0.9228630993745657,2.0,20.0,0,0.0,20.0,|,4.0,[0],4.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,4.0,0.93363446838082,2.0,10.0,0,0.0,10.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,5.0,4.0,0.9541348158443363,3.0,3.0,0,0.0,3.0
576,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9230235783633842,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9337725381414702,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9542302357836339,1.0,1.0,0,0.0,1.0
577,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9231833910034603,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9339100346020761,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9543252595155709,1.0,1.0,0,0.0,1.0
578,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9232365145228216,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9339557399723375,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9543568464730291,5.0,5.0,0,0.0,5.0
579,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9233954451345756,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9340924775707384,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9544513457556936,1.0,1.0,0,0.0,1.0
580,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.923580034423408,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9342512908777969,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9545611015490534,0.0,0,0,0.0,0.0
581,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9236851151598487,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9343416981780681,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9546235819869371,3.0,3.0,0,0.0,3.0
582,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9238160603980783,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9344543582704187,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9547014413177762,2.0,2.0,0,0.0,2.0
583,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.923972602739726,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9345890410958904,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9547945205479452,1.0,1.0,0,0.0,1.0
584,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9239986306059569,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9346114344402602,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9548099965765149,6.0,6.0,0,0.0,6.0
585,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9241025641025641,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9347008547008547,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9548717948717949,3.0,3.0,0,0.0,3.0
586,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9242062137248208,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9347900307272107,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9549334243769204,3.0,3.0,0,0.0,3.0
587,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9240721824991488,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9346271705822268,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.95471569628873,-1.0,0,0.0,0.0,0.0
588,|,4.0,[0],4.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,4.0,0.9241754505270316,2.0,20.0,0,0.0,20.0,|,4.0,[0],4.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,4.0,0.9347160829649779,2.0,10.0,0,0.0,10.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,5.0,4.0,0.9547772866371982,3.0,3.0,0,0.0,3.0
589,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9243298269426535,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9348489989820156,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9548693586698337,1.0,1.0,0,0.0,1.0
590,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9244067796610169,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9349152542372882,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9549152542372882,4.0,4.0,0,0.0,4.0
591,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9245346869712352,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9350253807106599,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9549915397631134,2.0,2.0,0,0.0,2.0
592,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9246876055386694,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9351570415400202,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9550827423167849,1.0,1.0,0,0.0,1.0
593,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9248399056285811,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9352881698685541,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9551735760026964,1.0,1.0,0,0.0,1.0
594,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9248905355338498,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9353317615358706,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9552037723139104,5.0,5.0,0,0.0,5.0
595,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9249663526244953,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9353970390309556,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9552489905787349,4.0,4.0,0,0.0,4.0
596,|,1.0,[0],1.0,1.0,3.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9249915909855365,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,3.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9354187689202825,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,3.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.955264043054154,6.0,6.0,0,0.0,6.0
597,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9250923748740343,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9355055424924421,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9553241518307021,3.0,3.0,0,0.0,3.0
598,|,0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9250923748740343,7.0,70.0,0,0.0,70.0,|,0.0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9355055424924421,7.0,35.0,0,0.0,35.0,|,0.0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9553241518307021,7.0,7.0,0,0.0,7.0
599,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9252680965147453,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.935656836461126,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9554289544235925,0.0,0,0,0.0,0.0
600,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9253181513730744,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9356999330207636,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9554588077695915,5.0,5.0,0,0.0,5.0
601,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9253931080628973,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9357644697223152,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.955503512880562,4.0,4.0,0,0.0,4.0
602,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9254928165720013,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9358503174072836,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9555629802873371,3.0,3.0,0,0.0,3.0
603,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9256170780520346,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9359573048699132,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9556370913942629,2.0,2.0,0,0.0,2.0
604,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9257161892071952,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9360426382411725,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9556962025316456,3.0,3.0,0,0.0,3.0
605,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9258397073495178,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9361489857000332,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9557698703026272,2.0,2.0,0,0.0,2.0
606,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9258889996676637,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9361914257228315,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9557992688600864,5.0,5.0,0,0.0,5.0
607,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9259136212624585,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9362126245847177,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9558139534883721,6.0,6.0,0,0.0,6.0
608,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9259873879853966,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9362761367407899,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9558579488881513,4.0,4.0,0,0.0,4.0
609,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.926158940397351,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9364238410596026,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9559602649006622,0.0,0,0,0.0,0.0
610,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9263296993723158,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9365708622398414,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9560621076973902,0.0,0,0,0.0,0.0
611,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9264511873350924,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9366754617414248,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9561345646437994,2.0,2.0,0,0.0,2.0
612,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9265480895915679,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9367588932806324,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9561923583662714,3.0,3.0,0,0.0,3.0
613,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9266447368421052,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9368421052631579,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.95625,3.0,3.0,0,0.0,3.0
614,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9267892317793828,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9369665134602758,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9563361785948785,1.0,1.0,0,0.0,1.0
615,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9269092100950508,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9370698131760079,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9564077351687971,2.0,2.0,0,0.0,2.0
616,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.926981008513425,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.93713163064833,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9564505566470203,4.0,4.0,0,0.0,4.0
617,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9270526660124305,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9371933267909716,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9564932940791626,4.0,4.0,0,0.0,4.0
618,|,8.0,[0],8.0,8.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9269168026101142,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9370309951060359,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9562805872756933,-1.0,0,0.0,0.0,0.0
619,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.9270358306188925,1.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.9371335504885994,1.0,5.0,0,0.0,5.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,6.0,5.0,0.9563517915309446,2.0,2.0,0,0.0,2.0
620,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9271070615034168,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9371949235274976,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9563944028636512,4.0,4.0,0,0.0,4.0
621,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9272254710851202,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9372969460688759,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9564652371669915,2.0,2.0,0,0.0,2.0
622,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9273905996758509,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9374392220421394,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9565640194489465,0.0,0,0,0.0,0.0
623,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.927461139896373,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9375,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9566062176165803,4.0,4.0,0,0.0,4.0
624,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9275549805950841,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9375808538163001,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9566623544631306,3.0,3.0,0,0.0,3.0
625,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9274193548387096,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9374193548387096,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9564516129032258,-1.0,0,0.0,0.0,0.0
626,|,6.0,[0],6.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.9275595621377978,0.0,0.0,0,0.0,0.0,|,6.0,[0],6.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.9375402446877013,0.0,0.0,0,0.0,0.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,7.0,6.0,0.9565357372826787,1.0,1.0,0,0.0,1.0
627,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9276992287917738,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9376606683804627,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9566195372750642,1.0,1.0,0,0.0,1.0
