t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
596,|,1.0,[0],1.0,1.0,3.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9963000336360579,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,3.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,3.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
597,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9963050050386295,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
598,|,0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9963050050386295,10.0,100.0,0,0.0,100.0,|,0.0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,15.0,75.0,0,0.0,75.0,|,0.0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,20.0,20.0,0,0.0,20.0
599,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.996313672922252,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
600,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9963161419959813,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
601,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9963198394111743,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
602,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9963247577681257,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
603,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9963308872581721,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
604,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9963357761492339,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
605,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9963418689723977,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
606,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9963443004320373,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
607,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9963455149501661,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
608,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.996349153667441,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
609,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9963576158940397,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
610,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9963660389824909,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
611,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9963720316622692,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
612,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9963768115942029,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
613,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9963815789473685,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
614,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9963887065003283,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
615,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9963946247132088,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
616,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9963981663392273,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
617,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9964017010140661,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
618,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9964110929853182,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
619,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9964169381107492,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
620,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9964204360559714,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
621,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9964262508122157,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
622,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9964343598055105,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
623,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9964378238341969,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
624,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9964424320827943,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
625,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9964516129032258,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
626,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9964584674822924,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
627,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.99646529562982,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
628,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9964732285989099,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
629,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9964788732394366,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
630,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9964822513591302,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
631,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9964856230031949,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
632,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9964923469387755,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
633,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9964968152866241,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
634,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.996501272264631,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
635,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9965057179161372,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
636,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.996513470681458,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
637,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9965189873417721,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
638,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9965266814019577,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
639,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9965343415248897,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
640,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9965408805031446,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
641,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9965441407477222,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
642,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9965473948524796,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
643,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.996551724137931,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
644,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9965571205007825,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
645,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9965657196378396,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
646,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9965732087227415,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
647,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9965742759265026,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
648,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9965806652160398,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
649,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.996583850931677,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
650,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9965923172242875,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
651,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.996595481275147,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
652,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9966007416563659,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
653,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9966070326958667,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
654,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9966091245376079,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
655,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9966153846153846,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
656,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,10.0,10.0,0.9966257668711657,0.0,0.0,0,0.0,0.0,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,10.0,10.0,1.0,5.0,25.0,0,0.0,25.0,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,10.0,10.0,1.0,10.0,10.0,0,0.0,10.0
657,|,9.0,[0],9.0,9.0,10.0,"[0, 9.0, 0]",0.0,9.0,9.0,0.9966350565922301,1.0,10.0,0,0.0,10.0,|,9.0,[0],9.0,9.0,10.0,"[0, 9.0, 0]",0.0,9.0,9.0,1.0,6.0,30.0,0,0.0,30.0,|,9.0,[0],9.0,9.0,10.0,"[0, 9.0, 0]",0.0,9.0,9.0,1.0,11.0,11.0,0,0.0,11.0
658,|,1.0,[0],1.0,1.0,9.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9966360856269113,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,9.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,9.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
659,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9966401954795358,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
660,|,1.0,[0],1.0,1.0,4.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9966412213740458,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,4.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,4.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
