t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
617,|,3.0,[0],3.0,5.0,6.0,"[0, 5.0, 0]",0.0,6.0,1.0,0.12234216552175335,-2.0,0.0,200.0,0.0,200.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.24730127576054955,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5590448151782793,0.0,0,0,0.0,0.0
618,|,8.0,[0],8.0,8.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.1230016313213703,-5.0,0.0,500.0,0.0,500.0,|,8.0,[0],8.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.24763458401305058,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5585644371941273,-5.0,0,0.0,0.0,0.0
619,|,5.0,[0],5.0,10.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12280130293159609,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.2472312703583062,-7.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,3.0,0.5586319218241043,-2.0,0,0.0,0.0,0.0
620,|,3.0,[0],3.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.12268141880898145,-7.0,0.0,700.0,0.0,700.0,|,3.0,[0],3.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,1.0,0.24731532704197853,-2.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.5590628050764725,0.0,0,0,0.0,0.0
621,|,5.0,[0],5.0,7.0,8.0,"[0, 5.0, 0]",0.0,8.0,1.0,0.12280701754385964,-4.0,0.0,400.0,0.0,400.0,|,5.0,[0],5.0,5.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.24788823911630928,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5591293047433399,-2.0,0,0.0,0.0,0.0
622,|,7.0,[0],7.0,9.0,5.0,"[0, 3.0, 0]",0.0,5.0,1.0,0.12285251215559158,-6.0,0.0,600.0,0.0,600.0,|,7.0,[0],7.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.24764991896272284,-6.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,3.0,0.5588330632090762,-4.0,0,0.0,0.0,0.0
623,|,3.0,[0],3.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.12273316062176166,-6.0,0.0,600.0,0.0,600.0,|,3.0,[0],3.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.24740932642487046,-4.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.5592616580310881,0.0,0,0,0.0,0.0
624,|,4.0,[0],4.0,8.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.12257438551099611,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,4.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.2480595084087969,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5595084087968952,-1.0,0,0.0,0.0,0.0
625,|,8.0,[0],8.0,9.0,7.0,"[0, 3.0, 0]",0.0,7.0,2.0,0.12290322580645162,-6.0,0.0,600.0,0.0,600.0,|,8.0,[0],8.0,9.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.24806451612903227,-6.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,4.0,3.0,0.5590322580645162,-5.0,0,0.0,0.0,0.0
626,|,6.0,[0],6.0,12.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.12266580811332904,-9.0,0.0,900.0,0.0,900.0,|,6.0,[0],6.0,11.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.2475853187379266,-8.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,8.0,3.0,0.5589182227945911,-3.0,0,0.0,0.0,0.0
627,|,6.0,[0],6.0,14.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.1224293059125964,-11.0,0.0,1100.0,0.0,1100.0,|,6.0,[0],6.0,9.0,8.0,"[0, 6.0, 0]",0.0,8.0,0.0,0.24710796915167096,-6.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,3.0,0.5588046272493573,-3.0,0,0.0,0.0,0.0
628,|,7.0,[0],7.0,13.0,8.0,"[0, 6.0, 0]",0.0,8.0,0.0,0.12215453671048412,-10.0,0.0,1000.0,0.0,1000.0,|,7.0,[0],7.0,10.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.24655338249438924,-7.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,3.0,0.5585123436999038,-4.0,0,0.0,0.0,0.0
629,|,5.0,[0],5.0,12.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.12195902688860435,-9.0,0.0,900.0,0.0,900.0,|,5.0,[0],5.0,9.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.24615877080665813,-6.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.5585787451984635,-2.0,0,0.0,0.0,0.0
630,|,3.0,[0],3.0,9.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.12184202110649185,-6.0,0.0,600.0,0.0,600.0,|,3.0,[0],3.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.24624240486088902,-2.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.5590022385673169,0.0,0,0,0.0,0.0
631,|,3.0,[0],3.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.1220447284345048,-2.0,0.0,200.0,0.0,200.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.24696485623003195,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5594249201277955,0.0,0,0,0.0,0.0
632,|,6.0,[0],6.0,6.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.12276785714285714,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.24744897959183673,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5593112244897959,-3.0,0,0.0,0.0,0.0
633,|,4.0,[0],4.0,7.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12261146496815287,-4.0,0.0,400.0,0.0,400.0,|,4.0,[0],4.0,7.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.24713375796178344,-4.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,3.0,0.5595541401273886,-1.0,0,0.0,0.0,0.0
634,|,4.0,[0],4.0,8.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.12245547073791349,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,5.0,6.0,"[0, 4.0, 0]",0.0,6.0,2.0,0.2474554707379135,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5597964376590331,-1.0,0,0.0,0.0,0.0
635,|,4.0,[0],4.0,6.0,6.0,"[0, 4.0, 0]",0.0,6.0,1.0,0.12261753494282084,-3.0,0.0,300.0,0.0,300.0,|,4.0,[0],4.0,5.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.24777636594663277,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5600381194409149,-1.0,0,0.0,0.0,0.0
636,|,7.0,[0],7.0,9.0,4.0,"[0, 4.0, 0]",0.0,4.0,1.0,0.12266244057052297,-6.0,0.0,600.0,0.0,600.0,|,7.0,[0],7.0,8.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2478605388272583,-5.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,3.0,0.5597464342313787,-4.0,0,0.0,0.0,0.0
637,|,5.0,[0],5.0,10.0,4.0,"[0, 4.0, 0]",0.0,4.0,0.0,0.12246835443037975,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,9.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.24746835443037973,-6.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.5598101265822785,-2.0,0,0.0,0.0,0.0
638,|,7.0,[0],7.0,13.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.12219766340385223,-10.0,0.0,1000.0,0.0,1000.0,|,7.0,[0],7.0,9.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.24723713293337543,-6.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,3.0,0.5595200505209977,-4.0,0,0.0,0.0,0.0
639,|,7.0,[0],7.0,13.0,7.0,"[0, 5.0, 0]",0.0,7.0,0.0,0.1219281663516068,-10.0,0.0,1000.0,0.0,1000.0,|,7.0,[0],7.0,11.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.24669187145557656,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.5592312539382482,-4.0,0,0.0,0.0,0.0
640,|,6.0,[0],6.0,14.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.12169811320754717,-11.0,0.0,1100.0,0.0,1100.0,|,6.0,[0],6.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.24622641509433962,-7.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,3.0,0.5591194968553459,-3.0,0,0.0,0.0,0.0
641,|,3.0,[0],3.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.12158341187558906,-7.0,0.0,700.0,0.0,700.0,|,3.0,[0],3.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.24599434495758718,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.5595350298460572,0.0,0,0,0.0,0.0
642,|,3.0,[0],3.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.12146892655367232,-3.0,0.0,300.0,0.0,300.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.24670433145009416,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5599497802887633,0.0,0,0,0.0,0.0
643,|,4.0,[0],4.0,4.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.12225705329153605,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.24733542319749216,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5601880877742946,-1.0,0,0.0,0.0,0.0
644,|,5.0,[0],5.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.12269170579029734,-3.0,0.0,300.0,0.0,300.0,|,5.0,[0],5.0,6.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.24757433489827857,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5602503912363067,-2.0,0,0.0,0.0,0.0
645,|,8.0,[0],8.0,11.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.12238526381517327,-8.0,0.0,800.0,0.0,800.0,|,8.0,[0],8.0,10.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.24726818607555417,-7.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,5.0,3.0,0.5597876990321573,-5.0,0,0.0,0.0,0.0
646,|,7.0,[0],7.0,14.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.1221183800623053,-11.0,0.0,1100.0,0.0,1100.0,|,7.0,[0],7.0,12.0,5.0,"[0, 8.0, 0]",0.0,5.0,0.0,0.2467289719626168,-9.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,8.0,3.0,0.5595015576323987,-4.0,0,0.0,0.0,0.0
647,|,1.0,[0],1.0,10.0,5.0,"[0, 8.0, 0]",0.0,5.0,0.0,0.12208034880099658,-7.0,0.0,700.0,0.0,700.0,|,1.0,[0],1.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,0.0,0.2466521332918094,-2.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,5.0,1.0,0.5596387418249766,2.0,2.0,0,0.0,2.0
648,|,6.0,[0],6.0,8.0,8.0,"[0, 5.0, 0]",0.0,8.0,1.0,0.12216350637239665,-5.0,0.0,500.0,0.0,500.0,|,6.0,[0],6.0,6.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.2471246502953062,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5595275101025801,-3.0,0,0.0,0.0,0.0
649,|,3.0,[0],3.0,6.0,5.0,"[0, 3.0, 0]",0.0,5.0,0.0,0.12204968944099379,-3.0,0.0,300.0,0.0,300.0,|,3.0,[0],3.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2468944099378882,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.5599378881987578,0.0,0,0,0.0,0.0
650,|,8.0,[0],8.0,11.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.12174721189591078,-8.0,0.0,800.0,0.0,800.0,|,8.0,[0],8.0,8.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.24721189591078066,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5594795539033457,-5.0,0,0.0,0.0,0.0
651,|,3.0,[0],3.0,8.0,6.0,"[0, 3.0, 0]",0.0,6.0,0.0,0.12163416898792943,-5.0,0.0,500.0,0.0,500.0,|,3.0,[0],3.0,8.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.24698235840297122,-5.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.5598885793871866,0.0,0,0,0.0,0.0
652,|,5.0,[0],5.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.12144622991347342,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,5.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.24752781211372063,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5599505562422744,-2.0,0,0.0,0.0,0.0
653,|,6.0,[0],6.0,8.0,8.0,"[0, 3.0, 0]",0.0,8.0,1.0,0.121529919802591,-5.0,0.0,500.0,0.0,500.0,|,6.0,[0],6.0,8.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.2473781616286243,-5.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,5.0,3.0,0.5598396051819864,-3.0,0,0.0,0.0,0.0
654,|,2.0,[0],2.0,7.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.12145499383477189,-4.0,0.0,400.0,0.0,400.0,|,2.0,[0],2.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.24722564734895192,-2.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,5.0,2.0,0.5601109741060419,1.0,1.0,0,0.0,1.0
655,|,6.0,[0],6.0,8.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.12153846153846154,-5.0,0.0,500.0,0.0,500.0,|,6.0,[0],6.0,6.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.24769230769230768,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.56,-3.0,0,0.0,0.0,0.0
656,|,10.0,[0],10.0,13.0,5.0,"[0, 3.0, 0]",0.0,5.0,0.0,0.12116564417177914,-10.0,0.0,1000.0,0.0,1000.0,|,10.0,[0],10.0,13.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2469325153374233,-10.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,6.0,3.0,0.55920245398773,-7.0,0,0.0,0.0,0.0
657,|,9.0,[0],9.0,19.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.12083205873355767,-16.0,0.0,1600.0,0.0,1600.0,|,9.0,[0],9.0,16.0,6.0,"[0, 10.0, 0]",0.0,6.0,0.0,0.2462526766595289,-13.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,10.0,"[0, 9.0, 0]",0.0,10.0,3.0,0.5585806056898134,-6.0,0,0.0,0.0,0.0
658,|,1.0,[0],1.0,14.0,6.0,"[0, 10.0, 0]",0.0,6.0,0.0,0.12079510703363915,-11.0,0.0,1100.0,0.0,1100.0,|,1.0,[0],1.0,7.0,10.0,"[0, 7.0, 0]",0.0,10.0,0.0,0.24617737003058104,-4.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,9.0,"[0, 1.0, 0]",0.0,7.0,1.0,0.5587155963302752,2.0,2.0,0,0.0,2.0
659,|,4.0,[0],4.0,8.0,10.0,"[0, 7.0, 0]",0.0,10.0,0.0,0.12064752596212584,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,4.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.24679291386682956,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5589492974954184,-1.0,0,0.0,0.0,0.0
660,|,1.0,[0],1.0,2.0,7.0,"[0, 2.0, 0]",0.0,6.0,1.0,0.12091603053435114,1.0,10.0,0,0.0,10.0,|,1.0,[0],1.0,2.0,3.0,"[0, 2.0, 0]",0.0,2.0,1.0,0.24702290076335878,1.0,5.0,0,0.0,5.0,|,1.0,[0],1.0,1.0,4.0,"[0, 1.0, 0]",0.0,2.0,1.0,0.5590839694656489,2.0,2.0,0,0.0,2.0
661,|,5.0,[0],5.0,5.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12164634146341463,-2.0,0.0,200.0,0.0,200.0,|,5.0,[0],5.0,5.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2475609756097561,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5591463414634147,-2.0,0,0.0,0.0,0.0
662,|,5.0,[0],5.0,7.0,3.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.121765601217656,-4.0,0.0,400.0,0.0,400.0,|,5.0,[0],5.0,7.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.24748858447488584,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5592085235920853,-2.0,0,0.0,0.0,0.0
663,|,6.0,[0],6.0,10.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.12154360376785171,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,8.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.24734123366757824,-5.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,5.0,3.0,0.5591005773321179,-3.0,0,0.0,0.0,0.0
664,|,6.0,[0],6.0,11.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12132241431604489,-8.0,0.0,800.0,0.0,800.0,|,6.0,[0],6.0,9.0,5.0,"[0, 6.0, 0]",0.0,5.0,0.0,0.24689111313315135,-6.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,3.0,0.5589930239611768,-3.0,0,0.0,0.0,0.0
665,|,3.0,[0],3.0,9.0,5.0,"[0, 6.0, 0]",0.0,5.0,0.0,0.12121212121212122,-6.0,0.0,600.0,0.0,600.0,|,3.0,[0],3.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.24666666666666667,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.5593939393939394,0.0,0,0,0.0,0.0
666,|,7.0,[0],7.0,10.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.12095554883580284,-7.0,0.0,700.0,0.0,700.0,|,7.0,[0],7.0,7.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.2470517084971273,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5591170244934986,-4.0,0,0.0,0.0,0.0
667,|,0,[0],0.0,4.0,6.0,"[0, 3.0, 0]",0.0,6.0,0.0,0.12095554883580284,-1.0,0.0,100.0,0.0,100.0,|,0.0,[0],0.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.2470517084971273,-1.0,0.0,0.0,0.0,0.0,|,0.0,[0],0.0,0.0,7.0,"[0, 0.0, 0]",0.0,4.0,0.0,0.5591170244934986,3.0,3.0,0,0.0,3.0
668,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.12130356065178033,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.24743512371756185,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5588412794206397,-4.0,0,0.0,0.0,0.0
669,|,3.0,[0],3.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.12119384986433525,-4.0,0.0,400.0,0.0,400.0,|,3.0,[0],3.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.2472113355441664,-4.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.5592402773590593,0.0,0,0,0.0,0.0
670,|,2.0,[0],2.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.121120819523953,-3.0,0.0,300.0,0.0,300.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,6.0,2.0,0.2476649593250979,1.0,5.0,0,0.0,5.0,|,2.0,[0],2.0,2.0,3.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.5595058752636336,1.0,1.0,0,0.0,1.0
671,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,4.0,1.0,0.1213855421686747,2.0,20.0,0,0.0,20.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.24789156626506023,2.0,10.0,0,0.0,10.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.5596385542168675,2.0,2.0,0,0.0,2.0
672,|,2.0,[0],2.0,2.0,1.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.12191450933172787,1.0,10.0,0,0.0,10.0,|,2.0,[0],2.0,2.0,1.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.24834437086092714,1.0,5.0,0,0.0,5.0,|,2.0,[0],2.0,2.0,1.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.5599036724864539,1.0,1.0,0,0.0,1.0
673,|,4.0,[0],4.0,4.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12266987372218882,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.24894768490679495,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5601322910402886,-1.0,0,0.0,0.0,0.0
674,|,4.0,[0],4.0,5.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.12312312312312312,-2.0,0.0,200.0,0.0,200.0,|,4.0,[0],4.0,5.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.24924924924924924,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5603603603603604,-1.0,0,0.0,0.0,0.0
675,|,4.0,[0],4.0,6.0,3.0,"[0, 4.0, 0]",0.0,3.0,1.0,0.1232753449310138,-3.0,0.0,300.0,0.0,300.0,|,4.0,[0],4.0,5.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2495500899820036,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5605878824235153,-1.0,0,0.0,0.0,0.0
676,|,0,[0],0.0,2.0,4.0,"[0, 2.0, 0]",0.0,3.0,0.0,0.1232753449310138,1.0,10.0,0,0.0,10.0,|,0.0,[0],0.0,1.0,4.0,"[0, 1.0, 0]",0.0,2.0,0.0,0.2495500899820036,2.0,10.0,0,0.0,10.0,|,0.0,[0],0.0,0.0,4.0,"[0, 0.0, 0]",0.0,1.0,0.0,0.5605878824235153,3.0,3.0,0,0.0,3.0
