t,|i=0,IO:EXT,IOPL:EXT,OQ:1,OQ:2,OO:1,OO:2,IS:1,IS:2,ISPL:1,ISPL:2,RM:1,RM:2,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC,|i=2,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC
759,|,59.13887998099378,[0],59.13887998099378,59.13887998099378,59.13887998099368,59.13887998099361,36.892602227770084,36.892602227770084,"[0, 49.99999999999995, 0]","[0, 59.13887998099378, 0]",0.0,6.394884621840902e-14,59.13887998099378,59.13887998099378,0.9533858995917265,0.8611200190063215,8.611200190063855,0,0.0,8.611200190063855,|,59.13887998099378,[0],59.13887998099378,59.138879980993835,36.892602227770084,"[0, 59.13887998099378, 0]",0.0,49.99999999999995,49.99999999999995,0.9211764133294046,-9.138879980993828,0,91.38879980993828,499.9999999999995,591.3887998099377,|,59.13887998099378,[0],59.13887998099378,59.13887998099377,36.89260222777009,"[0, 59.13887998099378, 0]",0.0,59.13887998099378,59.13887998099378,0.984400947238278,0.861120019006222,8.61120019006222,0,591.3887998099378,600.0
760,|,36.9980672345772,[0],36.9980672345772,36.998067234577206,46.13694721557092,36.998067234577036,49.99999999999995,59.13887998099378,"[0, 46.13694721557103, 0]","[0, 36.998067234577206, 0]",0.0,9.138879980993892,36.9980672345772,36.9980672345772,0.953431538451069,13.863052784429073,230.01932765422964,0,0.0,230.01932765422964,|,36.9980672345772,[0],36.99806723457719,36.99806723457725,59.13887998099378,"[0, 36.99806723457719, 0]",0.0,46.13694721557103,36.9980672345772,0.9212535878013652,13.001932765422751,130.0193276542275,0,461.36947215571024,591.3887998099377,|,36.998067234577206,[0],36.99806723457721,36.998067234577206,59.13887998099378,"[0, 36.99806723457721, 0]",0.0,36.998067234577206,36.998067234577206,0.9844162199340639,23.001932765422794,230.01932765422794,0,369.98067234577206,600.0
761,|,58.360819146683134,[0],58.36081914668314,58.360819146683134,58.36081914668303,58.36081914668296,46.13694721557103,36.998067234577206,"[0, 49.99999999999994, 0]","[0, 58.360819146683134, 0]",0.0,7.105427357601002e-14,58.360819146683134,58.360819146683134,0.9535033478843896,1.6391808533169652,16.391808533170362,0,0.0,16.391808533170362,|,58.36081914668314,[0],58.36081914668314,58.3608191466832,36.99806723457719,"[0, 58.36081914668314, 0]",0.0,49.99999999999994,49.99999999999994,0.9211541053763652,-8.360819146683198,0,83.60819146683198,499.99999999999943,583.6081914668314,|,58.360819146683134,[0],58.360819146683134,58.36081914668312,36.99806723457721,"[0, 58.360819146683134, 0]",0.0,58.360819146683134,58.360819146683134,0.9844402504125961,1.6391808533168728,16.391808533168728,0,583.6081914668314,600.0000000000001
762,|,50.033886822844444,[0],50.03388682284445,50.03388682284445,58.394705969527536,50.03388682284427,49.99999999999994,58.360819146683134,"[0, 58.36081914668314, 0]","[0, 50.03388682284445, 0]",0.0,8.360819146683262,50.033886822844444,50.033886822844444,0.9535647354478205,1.6052940304724643,99.66113177155727,0,0.0,99.66113177155727,|,50.03388682284445,[0],50.03388682284445,50.03388682284451,58.36081914668314,"[0, 50.03388682284445, 0]",0.0,58.36081914668314,49.99999999999994,0.9212573080958568,-0.03388682284450795,0,0.33886822844507947,583.6081914668314,583.9470596952765,|,50.03388682284445,[0],50.03388682284446,50.033886822844444,58.360819146683134,"[0, 50.03388682284446, 0]",0.0,50.03388682284445,50.03388682284445,0.9844607932919498,9.966113177155556,99.66113177155556,0,500.33886822844454,600.0000000000001
763,|,60.89155988241154,[0],60.89155988241154,60.89155988241154,60.925446705255936,60.89155988241136,58.36081914668314,50.03388682284445,"[0, 50.03388682284445, 0]","[0, 60.000000000000014, 0]",0.0,0.033886822844571896,59.966113177155606,59.966113177155606,0.9536148453421595,-0.9254467052559363,0.33886822844571896,9.254467052559363,0.0,9.593335281005082,|,60.89155988241154,[0],60.89155988241154,60.8915598824116,50.03388682284445,"[0, 60.89155988241154, 0]",0.0,50.03388682284445,49.99999999999994,0.9210966884062115,-10.891559882411599,0,108.91559882411599,500.33886822844454,609.2544670525606,|,60.89155988241154,[0],60.89155988241154,60.89155988241152,50.03388682284446,"[0, 60.89155988241154, 0]",0.0,60.000000000000014,60.000000000000014,0.9844622329547831,-0.8915598824115278,0,8.915598824115278,600.0000000000001,608.9155988241154
764,|,72.20668974927938,[0],72.20668974927938,72.20668974927938,83.09824963169088,73.09824963169073,50.03388682284445,60.000000000000014,"[0, 60.89155988241154, 0]","[0, 60.89155988241154, 0]",0.0,10.000000000000135,50.03388682284445,49.108440117588515,0.9530955487732248,-23.098249631690862,100.00000000000135,230.98249631690862,0.0,330.98249631691,|,72.20668974927938,[0],72.20668974927938,72.20668974927943,60.89155988241154,"[0, 72.20668974927938, 0]",0.0,60.89155988241154,49.99999999999994,0.9206625765544668,-22.206689749279434,0,222.06689749279434,608.9155988241155,830.9824963169099,|,72.20668974927938,[0],72.20668974927938,72.20668974927935,60.89155988241154,"[0, 72.20668974927938, 0]",0.0,60.89155988241154,60.000000000000014,0.9841707601007671,-12.206689749279363,0,122.06689749279363,608.9155988241155,730.9824963169091
765,|,30.726956368492424,[0],30.72695636849241,30.726956368492417,52.933646117771744,42.933646117771616,60.89155988241154,60.89155988241154,"[0, 52.93364611777184, 0]","[0, 42.93364611777178, 0]",0.0,10.000000000000142,53.825206000183286,30.726956368492424,0.9531334152333611,7.066353882228256,170.66353882228398,0,0.0,170.66353882228398,|,30.72695636849241,[0],30.72695636849241,30.726956368492466,72.20668974927938,"[0, 30.72695636849241, 0]",0.0,52.93364611777184,30.72695636849241,0.9207266264965009,19.273043631507534,192.73043631507534,0,529.3364611777184,722.0668974927937,|,30.726956368492417,[0],30.72695636849243,30.72695636849241,72.20668974927938,"[0, 30.72695636849243, 0]",0.0,42.93364611777178,30.726956368492417,0.9841835392137501,29.273043631507598,292.73043631507596,0,429.3364611777178,722.0668974927937
766,|,52.90807371462127,[0],52.90807371462127,52.90807371462125,52.90807371462117,52.90807371462109,52.93364611777184,42.93364611777178,"[0, 49.99999999999994, 0]","[0, 52.90807371462125, 0]",0.0,7.815970093361102e-14,52.90807371462127,52.90807371462127,0.9531984735875664,7.0919262853788325,70.9192628537891,0,0.0,70.9192628537891,|,52.90807371462127,[0],52.90807371462127,52.908073714621324,30.72695636849241,"[0, 52.90807371462127, 0]",0.0,49.99999999999994,49.99999999999994,0.9207603709137684,-2.908073714621324,0,29.080737146213238,499.99999999999943,529.0807371462126,|,52.90807371462125,[0],52.908073714621246,52.90807371462123,30.72695636849243,"[0, 52.908073714621246, 0]",0.0,52.90807371462125,52.90807371462125,0.9842054950040691,7.091926285378776,70.91926285378776,0,529.0807371462125,600.0000000000002
767,|,48.665154412056815,[0],48.665154412056815,48.665154412056815,51.57322812667803,48.66515441205665,49.99999999999994,52.90807371462125,"[0, 51.57322812667814, 0]","[0, 48.665154412056815, 0]",0.0,2.9080737146213878,48.665154412056815,48.665154412056815,0.9532581553677651,8.426771873321961,113.34845587943349,0,0.0,113.34845587943349,|,48.665154412056815,[0],48.665154412056815,48.66515441205688,52.90807371462127,"[0, 48.665154412056815, 0]",0.0,51.57322812667814,48.665154412056815,0.9208614180908301,1.3348455879431285,13.348455879431285,0,515.7322812667813,529.0807371462126,|,48.665154412056815,[0],48.66515441205681,48.665154412056786,52.908073714621246,"[0, 48.66515441205681, 0]",0.0,48.665154412056815,48.665154412056815,0.9842256363167093,11.334845587943207,113.34845587943207,0,486.65154412056813,600.0000000000002
768,|,37.15685070348017,[0],37.156850703480174,37.15685070348017,37.15685070348007,37.15685070348001,51.57322812667814,48.665154412056815,"[0, 37.156850703480174, 0]","[0, 37.15685070348017, 0]",0.0,6.394884621840902e-14,37.15685070348017,37.15685070348017,0.9533036212628775,22.843149296519933,228.43149296519994,0,0.0,228.43149296519994,|,37.156850703480174,[0],37.15685070348017,37.15685070348024,48.665154412056815,"[0, 37.15685070348017, 0]",0.0,37.156850703480174,37.156850703480174,0.920938396363569,12.843149296519769,128.4314929651977,0,371.56850703480177,499.99999999999943,|,37.15685070348017,[0],37.156850703480174,37.15685070348016,48.66515441205681,"[0, 37.156850703480174, 0]",0.0,37.15685070348017,37.15685070348017,0.98424098007497,22.843149296519847,228.43149296519846,0,371.56850703480166,600.0000000000001
769,|,28.009033738697234,[0],28.009033738697234,28.009033738697227,28.009033738697127,28.009033738697063,37.156850703480174,37.15685070348017,"[0, 28.009033738697234, 0]","[0, 28.009033738697227, 0]",0.0,5.684341886080802e-14,28.009033738697234,28.009033738697234,0.9533378352753928,31.990966261302873,319.9096626130293,0,0.0,319.9096626130293,|,28.009033738697234,[0],28.009033738697227,28.00903373869729,37.15685070348017,"[0, 28.009033738697227, 0]",0.0,28.009033738697234,28.009033738697234,0.9209963240823655,21.990966261302702,219.90966261302702,0,280.09033738697235,499.9999999999994,|,28.009033738697227,[0],28.00903373869722,28.009033738697198,37.156850703480174,"[0, 28.00903373869722, 0]",0.0,28.009033738697227,28.009033738697227,0.9842525265657156,31.990966261302795,319.90966261302793,0,280.09033738697224,600.0000000000002
770,|,49.63492583629746,[0],49.63492583629746,49.63492583629747,49.63492583629736,49.63492583629731,28.009033738697234,28.009033738697227,"[0, 49.63492583629746, 0]","[0, 49.63492583629747, 0]",0.0,4.973799150320701e-14,49.63492583629746,49.63492583629746,0.9533983430828215,10.365074163702644,103.65074163702694,0,0.0,103.65074163702694,|,49.63492583629746,[0],49.63492583629747,49.63492583629754,28.009033738697227,"[0, 49.63492583629747, 0]",0.0,49.63492583629746,49.63492583629746,0.9210987698055074,0.3650741637024666,3.650741637024666,0,496.34925836297464,499.9999999999993,|,49.63492583629747,[0],49.63492583629748,49.63492583629746,28.00903373869722,"[0, 49.63492583629748, 0]",0.0,49.63492583629747,49.63492583629747,0.9842729466447169,10.365074163702545,103.65074163702545,0,496.3492583629747,600.0000000000001
771,|,76.49614975344451,[0],76.49614975344451,76.49614975344451,76.4961497534444,76.49614975344436,49.63492583629746,49.63492583629747,"[0, 49.999999999999936, 0]","[0, 60.00000000000002, 0]",0.0,5.684341886080802e-14,60.00000000000011,60.00000000000011,0.953061184387612,-16.496149753444406,5.684341886080801e-13,164.96149753444405,0.0,164.96149753444462,|,76.49614975344451,[0],76.49614975344451,76.49614975344458,49.63492583629747,"[0, 76.49614975344451, 0]",0.0,49.999999999999936,49.999999999999936,0.9205653016028627,-26.496149753444577,0,264.96149753444575,499.9999999999994,764.9614975344451,|,76.49614975344451,[0],76.49614975344451,76.49614975344451,49.63492583629748,"[0, 76.49614975344451, 0]",0.0,60.00000000000002,60.00000000000002,0.9838742088885211,-16.49614975344449,0,164.9614975344449,600.0000000000002,764.9614975344451
772,|,44.349358951761886,[0],44.34935895176189,44.34935895176188,70.84550870520636,60.84550870520622,49.999999999999936,60.00000000000002,"[0, 70.84550870520647, 0]","[0, 60.84550870520637, 0]",0.0,10.000000000000142,49.999999999999936,33.50385024655553,0.9528329491094726,-10.845508705206356,100.00000000000142,108.45508705206356,0.0,208.45508705206498,|,44.34935895176189,[0],44.349358951761886,44.34935895176196,76.49614975344451,"[0, 44.349358951761886, 0]",0.0,70.84550870520647,44.34935895176189,0.9206570477422331,5.650641048238043,56.50641048238043,0,708.4550870520648,764.9614975344452,|,44.34935895176188,[0],44.34935895176186,44.34935895176186,76.49614975344451,"[0, 44.34935895176186, 0]",0.0,60.84550870520637,44.34935895176188,0.9838928339869809,15.650641048238143,156.50641048238143,0,608.4550870520637,764.9614975344451
773,|,37.13619981103898,[0],37.13619981103898,37.13619981103897,37.136199811038864,37.13619981103882,70.84550870520647,60.84550870520637,"[0, 37.13619981103898, 0]","[0, 37.13619981103897, 0]",0.0,4.263256414560601e-14,47.981708516245334,37.13619981103898,0.9528785219988863,22.863800188961136,228.6380018896118,0,0.0,228.6380018896118,|,37.13619981103898,[0],37.13619981103898,37.13619981103905,44.349358951761886,"[0, 37.13619981103898, 0]",0.0,37.13619981103898,37.13619981103898,0.9207337090454253,12.863800188960951,128.6380018896095,0,371.3619981103898,499.9999999999993,|,37.13619981103897,[0],37.13619981103897,37.13619981103896,44.34935895176186,"[0, 37.13619981103897, 0]",0.0,37.13619981103897,37.13619981103897,0.9839083967597559,22.86380018896103,228.63800188961028,0,371.3619981103897,600.0
774,|,55.2445033470929,[0],55.2445033470929,55.2445033470929,55.24450334709279,55.24450334709275,37.13619981103898,37.13619981103897,"[0, 49.99999999999993, 0]","[0, 55.2445033470929, 0]",0.0,3.552713678800501e-14,55.2445033470929,55.2445033470929,0.9529461543645917,4.755496652907212,47.55496652907247,0,0.0,47.55496652907247,|,55.2445033470929,[0],55.2445033470929,55.24450334709297,37.13619981103898,"[0, 55.2445033470929, 0]",0.0,49.99999999999993,49.99999999999993,0.9207112235807517,-5.244503347092973,0,52.44503347092973,499.9999999999993,552.445033470929,|,55.2445033470929,[0],55.24450334709291,55.244503347092895,37.13619981103897,"[0, 55.24450334709291, 0]",0.0,55.2445033470929,55.2445033470929,0.9839314926650904,4.755496652907098,47.55496652907098,0,552.445033470929,600.0
775,|,48.26339468760038,[0],48.26339468760038,48.26339468760038,53.50789803469324,48.26339468760024,49.99999999999993,55.2445033470929,"[0, 53.507898034693355, 0]","[0, 48.26339468760038, 0]",0.0,5.2445033470930085,48.26339468760038,48.26339468760038,0.9530050815051551,6.492101965306759,117.36605312399767,0,0.0,117.36605312399767,|,48.26339468760038,[0],48.26339468760038,48.26339468760045,55.2445033470929,"[0, 48.26339468760038, 0]",0.0,53.507898034693355,48.26339468760038,0.9208105196278666,1.736605312399547,17.36605312399547,0,535.0789803469336,552.445033470929,|,48.26339468760038,[0],48.26339468760039,48.263394687600375,55.24450334709291,"[0, 48.26339468760039, 0]",0.0,48.26339468760038,48.26339468760038,0.9839516158065166,11.736605312399625,117.36605312399625,0,482.63394687600385,600.0000000000001
776,|,43.651824961603324,[0],43.651824961603324,43.65182496160332,43.65182496160321,43.65182496160317,53.507898034693355,48.26339468760038,"[0, 43.651824961603324, 0]","[0, 43.65182496160332, 0]",0.0,3.552713678800501e-14,43.651824961603324,43.651824961603324,0.9530582511854405,16.34817503839679,163.48175038396823,0,0.0,163.48175038396823,|,43.651824961603324,[0],43.651824961603324,43.651824961603396,48.26339468760038,"[0, 43.651824961603324, 0]",0.0,43.651824961603324,43.651824961603324,0.9209001139816438,6.3481750383966045,63.481750383966045,0,436.51824961603324,499.9999999999993,|,43.65182496160332,[0],43.65182496160332,43.6518249616033,48.26339468760039,"[0, 43.65182496160332, 0]",0.0,43.65182496160332,43.65182496160332,0.9839697728218704,16.348175038396697,163.48175038396698,0,436.5182496160332,600.0000000000002
777,|,61.358111259786014,[0],61.358111259786014,61.35811125978602,61.3581112597859,61.358111259785865,43.651824961603324,43.65182496160332,"[0, 49.99999999999993, 0]","[0, 60.000000000000014, 0]",0.0,2.842170943040401e-14,60.000000000000114,60.000000000000114,0.9530976403597647,-1.3581112597859004,2.8421709430404007e-13,13.581112597859004,0.0,13.581112597859288,|,61.358111259786014,[0],61.358111259786014,61.358111259786085,43.651824961603324,"[0, 61.358111259786014, 0]",0.0,49.99999999999993,49.99999999999993,0.9207317894783819,-11.358111259786085,0,113.58111259786085,499.9999999999993,613.5811125978602,|,61.35811125978602,[0],61.35811125978602,61.35811125978601,43.65182496160332,"[0, 61.35811125978602, 0]",0.0,60.000000000000014,60.000000000000014,0.9839600810423917,-1.358111259786007,0,13.58111259786007,600.0000000000001,613.5811125978602
778,|,58.66126809155398,[0],58.66126809155398,58.661268091553985,70.01937935133995,60.019379351339836,49.99999999999993,60.000000000000014,"[0, 61.358111259786014, 0]","[0, 60.01937935133999, 0]",0.0,10.000000000000114,49.99999999999993,48.64188874021403,0.9529098477803929,-10.01937935133995,100.00000000000114,100.1937935133995,0.0,200.19379351340064,|,58.66126809155398,[0],58.66126809155398,58.66126809155405,61.358111259786014,"[0, 58.66126809155398, 0]",0.0,61.358111259786014,49.99999999999993,0.9206281449454451,-8.66126809155405,0,86.6126809155405,613.5811125978602,700.1937935134007,|,58.661268091553985,[0],58.661268091553985,58.66126809155397,61.35811125978602,"[0, 58.661268091553985, 0]",0.0,60.01937935133999,58.661268091553985,0.9839843927511431,1.3387319084460287,13.387319084460287,0,600.1937935133999,613.5811125978602
779,|,51.021544369364975,[0],51.021544369364975,51.021544369364975,59.68281246091891,51.02154436936482,61.358111259786014,60.01937935133999,"[0, 58.66126809155398, 0]","[0, 51.021544369364975, 0]",0.0,8.661268091554092,61.040923720704924,51.021544369364975,0.9529718451704599,0.31718753908108965,89.78455630635182,0,0.0,89.78455630635182,|,51.021544369364975,[0],51.021544369364975,51.021544369365046,58.66126809155398,"[0, 51.021544369364975, 0]",0.0,58.66126809155398,49.99999999999993,0.9207062833006461,-1.0215443693650457,0,10.215443693650457,586.6126809155398,596.8281246091904,|,51.021544369364975,[0],51.021544369364975,51.02154436936495,58.661268091553985,"[0, 51.021544369364975, 0]",0.0,51.021544369364975,51.021544369364975,0.9840054783880112,8.97845563063504,89.7845563063504,0,510.2154436936497,600.0000000000001
